id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
248,26928,-0.06,0.41,0.96,1.05,13817.61,51.25,LOOSE_MOUNT_SPEED4
249,27028,-0.08,0.43,0.97,1.07,13754.78,51.25,LOOSE_MOUNT_SPEED4
250,27128,-0.13,0.48,0.97,1.09,13264.49,51.25,LOOSE_MOUNT_SPEED4
251,27228,-0.10,0.45,0.90,1.01,13298.40,51.25,LOOSE_MOUNT_SPEED4
252,27328,-0.05,0.38,0.92,0.99,13946.17,51.25,LOOSE_MOUNT_SPEED4
253,27428,0.06,0.21,0.97,1.00,13647.13,51.25,LOOSE_MOUNT_SPEED4
254,27528,0.18,0.23,0.93,0.97,13293.92,51.25,LOOSE_MOUNT_SPEED4
255,27628,0.12,0.34,0.99,1.05,14007.60,51.25,LOOSE_MOUNT_SPEED4
256,27728,-0.03,0.40,1.04,1.11,13686.96,51.25,LOOSE_MOUNT_SPEED4
257,27828,-0.07,0.28,1.00,1.04,14136.95,51.25,LOOSE_MOUNT_SPEED4
258,27928,-0.06,0.32,0.97,1.02,13879.45,51.25,LOOSE_MOUNT_SPEED4
259,28028,-0.12,0.47,0.99,1.11,13745.79,51.25,LOOSE_MOUNT_SPEED4
260,28128,-0.07,0.44,0.98,1.07,13323.55,51.25,LOOSE_MOUNT_SPEED4
261,28228,-0.10,0.50,0.99,1.11,14020.57,51.25,LOOSE_MOUNT_SPEED4
262,28328,-0.15,0.46,0.93,1.05,13959.33,51.25,LOOSE_MOUNT_SPEED4
263,28428,-0.07,0.51,0.97,1.10,14959.09,51.25,LOOSE_MOUNT_SPEED4
264,28528,0.06,0.31,0.94,0.99,14730.65,51.25,LOOSE_MOUNT_SPEED4
265,28628,0.11,0.31,0.99,1.04,14677.69,51.25,LOOSE_MOUNT_SPEED4
266,28728,0.06,0.40,1.01,1.09,14972.40,51.25,LOOSE_MOUNT_SPEED4
267,28828,-0.02,0.38,1.06,1.13,14156.02,51.25,LOOSE_MOUNT_SPEED4
268,28928,-0.04,0.34,1.06,1.12,14260.12,51.25,LOOSE_MOUNT_SPEED4
269,29028,0.00,0.29,0.97,1.02,14042.00,51.25,LOOSE_MOUNT_SPEED4
270,29128,-0.03,0.44,0.98,1.07,14394.97,51.25,LOOSE_MOUNT_SPEED4
271,29228,-0.05,0.43,1.01,1.10,14324.28,51.25,LOOSE_MOUNT_SPEED4
272,29328,-0.15,0.47,1.00,1.11,15553.58,51.25,LOOSE_MOUNT_SPEED4
273,29428,-0.07,0.59,1.00,1.17,15399.92,51.25,LOOSE_MOUNT_SPEED4
274,29528,-0.08,0.51,1.02,1.14,14784.56,51.25,LOOSE_MOUNT_SPEED4
275,29628,0.07,0.38,1.07,1.13,14369.90,51.25,LOOSE_MOUNT_SPEED4
276,29728,0.14,0.35,1.05,1.12,13866.22,51.25,LOOSE_MOUNT_SPEED4
277,29828,0.08,0.43,1.04,1.13,14042.26,51.25,LOOSE_MOUNT_SPEED4
278,29928,0.09,0.38,1.10,1.16,13878.09,51.25,LOOSE_MOUNT_SPEED4
279,30028,0.05,0.30,1.12,1.16,13835.30,51.25,LOOSE_MOUNT_SPEED4
280,30128,0.04,0.32,1.05,1.10,14336.52,51.25,LOOSE_MOUNT_SPEED4
281,30228,0.05,0.49,1.07,1.18,14973.01,51.25,LOOSE_MOUNT_SPEED4
282,30328,-0.03,0.51,1.07,1.18,15127.89,51.25,LOOSE_MOUNT_SPEED4
283,30428,-0.05,0.58,1.01,1.17,13969.76,51.25,LOOSE_MOUNT_SPEED4
