id,timestamp_ms,ax,ay,az,vib_mag,sound,temp,label
290,31998,-0.14,-0.10,1.62,1.63,5321.13,44.31,IMBALANCE_SPEED2
291,32098,0.37,1.63,0.49,1.74,6424.70,44.31,IMBALANCE_SPEED2
292,32198,-0.26,-0.04,1.40,1.42,5959.54,44.31,IMBALANCE_SPEED2
293,32298,-1.28,-0.00,-0.00,1.28,5372.19,44.31,IMBALANCE_SPEED2
294,32398,0.26,1.21,0.50,1.33,6048.37,44.31,IMBALANCE_SPEED2
295,32498,-0.47,-0.00,-0.00,0.47,5784.75,44.31,IMBALANCE_SPEED2
296,32598,0.19,1.11,0.36,1.18,5803.29,44.31,IMBALANCE_SPEED2
297,32698,1.34,-0.00,-0.00,1.34,5858.20,44.31,IMBALANCE_SPEED2
298,32798,-0.74,0.66,1.44,1.74,5241.85,44.31,IMBALANCE_SPEED2
299,32898,-0.33,1.41,0.88,1.69,6789.11,44.31,IMBALANCE_SPEED2
300,32998,-0.68,-0.00,-0.00,0.68,6373.03,44.31,IMBALANCE_SPEED2
301,33098,-0.67,1.48,0.17,1.63,6537.69,44.31,IMBALANCE_SPEED2
302,33198,1.56,0.35,1.05,1.91,6550.73,44.31,IMBALANCE_SPEED2
303,33298,-0.06,-0.31,1.49,1.53,6081.61,44.31,IMBALANCE_SPEED2
304,33398,0.92,0.97,0.50,1.43,6496.84,44.31,IMBALANCE_SPEED2
305,33498,-0.24,-0.00,-0.00,0.24,6502.50,44.31,IMBALANCE_SPEED2
306,33598,-0.85,1.04,0.72,1.53,6060.42,44.31,IMBALANCE_SPEED2
